Tower_ID,Region,Uptime_Percentage,Downtime_Hours,Signal_Strength,Data_Traffic_GB,Maintenance_Cost,Fault_Count
1375,Hassan,93.6858089,12.22208146,95.95510306,689.7091926,40514.20239,6
1652,Chikkmagaluru,93.20503394,16.20988623,58.84728103,547.967975,20494.21649,4
1267,Chikkmagaluru,94.26146408,15.68393557,65.51441439,808.887679,12024.52832,0
1548,Mysore,93.41788105,0.692507544,68.74205333,724.048925,24272.57994,0
1073,Bangalore,96.7551732,0.608730715,82.38981405,201.4928144,24092.12437,6
1507,Bangalore,92.95786472,16.77889626,97.32056725,415.638592,31337.31071,9
1072,Hubli,93.50838231,11.49459375,79.67239314,762.6220323,7972.964823,0
1307,Mysore,94.35459885,19.14854671,92.81530428,403.1975734,22423.61845,1
1198,Chikkmagaluru,90.03961834,8.631831938,95.24866449,610.2109298,43465.73794,3
1129,Bangalore,94.92082574,3.534836428,73.32318563,965.1425918,33963.0065,4
1757,Belgaum,92.55819803,9.464698248,73.62170634,171.9285446,24561.37736,0
1823,Belgaum,90.56150454,8.730886159,62.49988736,271.2602851,18961.24375,0
1571,Belgaum,99.11021299,10.34354763,80.07932572,532.5484615,17590.10878,2
1790,Chikkmagaluru,93.22418734,16.15894468,56.00139113,764.5901056,38678.8427,0
1614,Chikkmagaluru,94.26085264,13.11167976,81.71643657,397.1002043,24290.55543,2
1807,Hubli,98.27343158,3.705506548,94.64485548,205.7153348,16080.18201,4
1831,Mandy,91.66788971,14.68954513,88.03928441,384.1982478,41572.47126,2
1486,Hubli,98.5030881,11.83792427,82.45941887,679.9893003,16952.33869,9
1852,Hubli,92.41637948,11.56621461,91.92019967,813.29301,7899.777714,7
1150,Hassan,95.89037892,13.56513765,86.49075826,979.3116022,29664.17685,4
1668,Belgaum,96.8567838,11.27930917,76.48310045,785.2111285,17557.35791,4
1205,Chikkmagaluru,99.05013946,9.150274727,76.05321849,543.032799,5219.758869,5
1985,Belgaum,96.07637995,12.80760566,55.35015694,363.3553503,27570.15181,3
1178,Hubli,94.53231801,14.47454139,71.72073735,934.7647452,45254.48248,4
1196,Chikkmagaluru,95.72269352,4.515338857,76.12247299,580.7892916,33986.0313,5
1734,Mysore,92.02082463,9.940997885,73.49585119,719.9142469,5816.944905,5
1088,Bangalore,96.89074334,9.163449265,88.80069391,525.1963217,22044.49215,4
1798,Bangalore,91.86880712,0.798065412,58.04810161,317.8963563,16116.84825,9
1433,Hubli,95.57247612,16.68877313,89.74494553,592.2446025,35169.91341,5
1787,Mandy,96.47603661,7.547640479,87.08313834,855.9137765,25560.94139,8
1747,Belgaum,98.9858318,1.453784664,95.04111636,444.9888351,12773.01553,7
1182,Mysore,94.50189826,9.157981942,68.67274963,701.8538525,25532.95482,3
1208,Chikkmagaluru,97.75333227,3.229616122,58.82716945,138.1205388,46912.73955,1
1492,Mandy,91.67530488,14.08828829,87.93142935,942.8838196,23485.92895,3
1129,Belgaum,91.56196479,11.4354315,79.42154259,972.9383859,44164.90278,5
1664,Hubli,95.24798014,5.40227614,85.62461741,447.6651434,26394.8033,9
1012,Belgaum,95.96340765,19.00947718,99.83702354,548.5455221,39094.22359,6
1633,Hubli,96.32341041,5.834906965,59.72698748,244.5244317,40363.21925,3
1870,Hassan,97.45674042,11.09993814,70.55258027,276.5770448,39233.53433,2
1731,Bangalore,92.94931488,16.03135649,59.63483964,641.8617611,33732.42842,0
1105,Mandy,96.22607722,10.27784596,93.03115936,664.3040175,47861.97275,6
1374,Bangalore,91.88139121,19.21711352,50.84905127,407.4462389,46786.00336,0
1581,Belgaum,92.18997709,16.87709134,56.76115591,436.6253692,18625.26781,7
1706,Mysore,90.67308888,18.42038028,62.39351355,555.6056766,36259.75308,4
1697,Chikkmagaluru,97.47000586,7.454051675,88.5661602,945.8131686,34915.55337,7
1098,Hubli,95.0699297,10.96710835,81.42271014,234.6909706,14011.74731,1
1593,Chikkmagaluru,92.38185706,16.80332591,69.4306166,596.3750301,16928.06416,2
1586,Bangalore,95.56237726,18.07000069,57.93501516,152.3675281,18983.92988,3
1885,Mysore,93.54240199,18.88727156,66.0804348,512.5141881,19921.38608,1
1851,Mysore,98.3720991,17.58303987,87.17101294,457.4909857,43446.32173,3
1191,Chikkmagaluru,95.28147881,14.61509808,69.09758496,247.7791027,39080.89346,5
1324,Bangalore,90.29810723,0.484296111,73.12976661,247.5959872,41348.04902,6
1978,Chikkmagaluru,99.85095286,6.29906899,80.43130076,505.0867582,46086.11961,5
1725,Belgaum,90.74298538,2.578725698,95.64437716,213.935415,28145.39258,6
1826,Mysore,96.95958189,3.095172027,62.50526337,365.3005395,42594.44074,1
1955,Mysore,94.37255839,5.818143748,72.39982836,164.0965172,36290.24432,0
1466,Belgaum,92.49317807,1.494809144,65.51606725,367.5643516,25915.70235,8
1893,Bangalore,96.76458234,4.860636246,73.30934624,580.3232153,13723.42987,6
1366,Mysore,91.25897354,19.13957673,84.82307788,769.4839043,24362.21691,1
1317,Mandy,98.58246698,6.238871572,74.10320477,847.3661768,14296.03561,6
1143,Hassan,92.50611986,3.194261398,91.72681727,404.0582462,17922.47234,3
1383,Hassan,93.61453658,14.36600361,77.66290497,944.917198,17758.15374,2
1215,Hassan,96.32643636,16.570103,69.2882586,316.5623085,39246.49954,3
1360,Hubli,90.01029316,6.280756992,89.1160533,172.5187244,27850.50171,4
1323,Mandy,94.72748614,5.569946212,71.56619515,932.5086992,40691.42596,8
1014,Hubli,98.94248922,4.835190958,75.77763181,585.8295066,44483.32874,3
1216,Bangalore,96.80415641,7.865224781,99.73351807,416.2413726,32525.13681,8
1491,Belgaum,93.87900365,1.744635157,89.32158645,908.2997709,23324.22447,3
1950,Chikkmagaluru,96.60424428,13.38258453,92.75710929,798.1711884,43554.74857,0
1546,Mandy,99.36569425,16.44452651,79.6425514,849.1993448,30539.08488,0
1182,Bangalore,91.87805317,13.27364559,67.41082333,363.1091044,43562.15317,3
1269,Chikkmagaluru,95.31808009,8.423993798,99.56348066,886.1367064,16944.00118,3
1944,Bangalore,92.34737581,5.779244947,62.2010048,684.7952348,30459.14359,9
1466,Hubli,98.54224639,8.18892329,93.6408473,764.214271,14528.67158,6
1869,Hassan,97.21050252,8.476749698,95.56506673,381.1799591,36426.07303,0
1611,Belgaum,98.0107592,13.32041657,90.87773906,320.5139639,31410.09526,4
1518,Hubli,99.43011852,18.56120711,55.70420083,467.363366,30019.98904,9
1541,Belgaum,92.32308776,1.411729789,92.70565035,617.6914554,33759.8592,7
1466,Mandy,90.48719172,19.06707186,83.18889698,699.3882207,21893.13116,7
1304,Chikkmagaluru,92.9090372,18.20402567,84.04119874,548.1680966,13638.94287,6
1984,Bangalore,93.99139309,2.354646007,89.32657885,728.977807,41288.57174,3
1143,Mysore,96.25159807,3.671700622,74.52686686,737.4984158,22296.63976,6
1110,Mysore,97.97704562,6.231912029,63.35786003,699.4670672,49502.12595,0
1231,Belgaum,93.49803288,11.19332082,78.74660887,325.9796211,26645.09809,5
1690,Hassan,94.73496987,2.689523922,55.43377275,501.6956401,27050.63475,6
1583,Hassan,97.85467266,4.006699065,83.74025526,789.1733905,35501.8298,2
1721,Belgaum,92.25328726,18.05350588,74.14704674,898.2653006,35003.17306,7
1731,Hubli,92.17131928,2.186012615,75.11654755,551.0540155,13123.34371,7
1591,Mysore,95.8923299,7.977565303,59.2911047,988.1116657,17253.96325,7
1499,Hubli,94.36056831,15.26003555,52.0641414,257.2413899,15418.23787,4
1594,Chikkmagaluru,99.48896803,17.77166234,80.56348923,301.941196,7403.230339,6
1553,Mysore,93.57030543,6.720851252,82.94154712,514.676176,6008.500708,4
1272,Chikkmagaluru,97.59555604,3.288750107,74.91459762,557.8665207,34024.61673,7
1702,Bangalore,95.83092743,14.74023318,88.2865643,482.0294007,27436.61534,8
1172,Hubli,90.54576092,15.45115517,78.18581121,487.3572904,45256.80312,3
1972,Belgaum,90.84385548,19.60066888,92.40980084,538.5255613,18534.70441,3
1006,Mysore,92.03156488,2.790837029,64.40592975,388.1497437,40438.10925,6
1154,Hubli,91.43152623,14.18841765,62.15541655,217.8488004,9641.931526,6
1521,Belgaum,93.2937149,8.345850755,63.05726667,960.4978015,41739.87474,7
1545,Bangalore,95.78988916,18.29258875,51.52592376,815.4882354,46452.43717,6
1547,Mysore,96.02362543,8.156617687,95.03120363,833.412816,33230.17776,6
1920,Chikkmagaluru,95.87767785,8.919207511,99.95932826,428.4630107,38118.20536,5
1517,Bangalore,91.17608635,2.535931964,90.82612747,463.4958786,49450.76506,5
1919,Hassan,96.00225411,6.418735702,70.62980467,942.2589353,22018.41706,9
1913,Belgaum,94.09746887,8.016809408,67.69667781,975.6220604,6321.254598,2
1214,Mysore,99.03052665,0.350175088,88.73412839,948.3587782,35717.13711,3
1133,Mysore,99.11984196,8.751489369,75.49725545,678.3401639,5599.839518,9
1284,Mandy,97.68173827,6.726371025,96.97289249,318.444343,30574.00699,3
1125,Mandy,97.03107151,16.07679472,63.97898227,644.4760151,31886.50699,8
1920,Bangalore,91.14952717,2.142252269,66.19089932,630.1779435,31302.53202,5
1438,Mysore,90.84694212,15.20422254,99.94124554,917.4116443,12466.35061,9
1848,Belgaum,98.40833691,14.28023087,98.9087382,380.5017417,8450.423693,2
1685,Bangalore,94.27015816,4.835646556,94.25958776,280.6119371,45848.46593,3
1151,Chikkmagaluru,94.51362275,1.665433367,70.23143438,339.2263062,29372.06028,5
1330,Bangalore,98.4779309,16.83666892,91.88063675,318.8305387,19538.78375,5
1537,Bangalore,96.21430959,4.988600855,64.16966016,683.5459771,39728.53817,4
1382,Chikkmagaluru,91.79407241,2.911202394,62.73773354,831.1896867,46474.44259,0
1114,Hassan,92.11013229,7.180732038,77.32188291,431.3019181,23189.73286,9
1893,Mandy,90.06377169,8.017656473,93.01314466,258.7716375,9423.73469,5
1481,Belgaum,97.10670094,6.521759596,54.87366045,408.7824549,36167.74891,3
1283,Hassan,94.85611658,19.52962225,78.26529438,591.9025349,45838.74376,7
1898,Hassan,99.49963913,17.61641339,80.48691784,698.037434,49118.31794,9
1074,Hassan,97.14012801,17.45950993,78.98988804,594.8188007,41609.38519,0
1165,Mandy,91.03152661,7.97535181,60.9248637,331.0572625,17069.75086,4
1188,Hubli,91.6154146,19.25739279,53.20645724,926.2169028,21119.91072,3
1077,Mandy,95.01724647,13.68030593,94.74959387,494.0313441,11153.28692,4
1946,Hassan,99.24874169,16.63989337,78.72562026,513.0729763,37073.55089,8
1601,Hubli,92.4725109,10.0175025,88.39522166,970.6467029,12616.4481,6
1687,Chikkmagaluru,98.25580202,3.212345864,68.22185006,881.5307054,24438.4741,2
1020,Mandy,93.1227242,17.7377101,52.1251135,825.6422541,28929.00182,2
1565,Belgaum,92.6989719,9.728534787,62.97826546,264.4219145,22213.97235,6
1183,Hassan,99.01392749,19.37109818,53.66828297,854.2785778,11736.3216,0
1870,Mysore,90.47241592,5.097220228,53.91206252,509.7777771,18041.92002,7
1221,Chikkmagaluru,96.60741039,19.84757983,60.72296724,288.4544035,33474.42656,2
1826,Hubli,90.43167514,4.448493639,81.67890671,991.7937694,37707.06464,7
1327,Mandy,98.00763787,7.36333516,90.88854595,254.8488343,32658.62514,7
1178,Belgaum,98.29404355,11.88033046,91.06785155,929.7438634,48458.84017,1
1787,Bangalore,98.93356575,13.86646118,96.88782645,100.4756805,32613.36165,2
1111,Belgaum,91.86090062,14.40564338,82.81907985,494.1262538,15140.27902,9
1735,Belgaum,91.24498156,9.525048179,50.99304708,126.906389,27097.38124,0
1725,Hassan,95.03535047,1.536539137,68.87012176,921.2069275,42630.32194,5
1058,Hassan,92.71632622,9.920963034,55.57302234,213.3001293,19661.07311,2
1326,Mandy,96.06297472,6.693759051,88.87323736,705.7886265,38166.3844,8
1904,Mandy,95.13747291,13.15311218,55.98445522,668.0983378,40333.63686,0
1620,Hubli,91.4485211,3.645511683,55.29612273,801.1615678,47028.43504,7
1896,Mandy,97.39270494,7.878246495,51.41043158,772.1898808,23052.89243,6
1668,Hubli,98.03784379,19.32238308,97.7751391,129.2039723,16674.09088,6
1190,Hassan,99.63043022,1.777347985,89.28550287,449.5605643,27857.67156,7
1199,Hassan,93.95538876,12.04668316,66.66554088,390.2707596,49715.74884,8
1311,Mysore,93.37734935,1.812964581,68.82196684,975.5967372,45595.84869,7
1707,Mysore,91.92262656,3.139913119,52.97142144,797.4038818,17777.97787,5
1034,Chikkmagaluru,91.80865055,12.09868777,57.8958463,737.1637894,13852.2081,0
1378,Hassan,93.21053285,8.879910452,65.57256869,497.944348,26463.10788,0
1386,Bangalore,99.81816702,10.96997994,69.39339944,901.8714994,12459.85304,6
1757,Mysore,90.92258675,17.59744341,80.99882068,115.1376883,39111.40852,2
1236,Hubli,92.59366202,16.34480485,67.51661752,305.5948248,6647.567022,2
1615,Belgaum,90.85978397,17.75962899,97.73002569,725.5115201,15112.65846,8
1518,Mandy,92.73631393,12.32509842,67.1397105,557.5490663,5819.936342,9
1282,Mandy,90.92401433,9.792863394,97.079768,580.426548,15203.22142,3
1000,Chikkmagaluru,95.08308867,9.183951636,86.49298459,474.7104455,7354.051309,2
1730,Mysore,94.38355654,14.79617112,94.99487704,249.8124527,35309.85454,1
1463,Belgaum,91.7405033,10.42599757,85.15785925,249.5993344,30662.3222,4
1229,Belgaum,91.74807894,2.115375925,78.42920185,365.0330987,14626.1245,8
1966,Mysore,96.26109074,2.838780481,75.4541392,521.4786777,14228.47327,7
1171,Bangalore,93.87121339,7.141655354,64.56690859,841.7132505,18103.70787,7
1086,Bangalore,90.56194937,1.356467439,64.90869932,502.1488195,40919.5814,0
1552,Chikkmagaluru,99.201926,4.784624389,61.1602922,908.0157889,11772.64707,8
1122,Bangalore,94.04952486,13.12801706,69.27704145,208.4650326,10476.53674,7
1842,Chikkmagaluru,95.91047555,0.248606246,56.3486504,344.5956792,27862.26507,2
1297,Hubli,98.8541195,12.08185731,69.38025327,163.4713874,43922.75603,7
1884,Mysore,94.02158997,15.44713846,91.68718735,559.0230094,15084.9952,8
1928,Belgaum,98.20660039,3.403075031,93.51461431,181.0290657,9781.533121,1
1689,Chikkmagaluru,99.14752225,3.619371264,82.14151865,816.1157304,27125.9853,0
1574,Mandy,91.74067384,0.57712733,62.84049003,135.7873363,37946.96969,0
1483,Bangalore,98.9249246,10.24900078,62.01747393,527.8540832,32824.50522,0
1164,Mandy,91.19832447,13.09175114,63.89644522,478.5530585,23817.45494,4
1698,Chikkmagaluru,92.75127409,9.138191642,75.0019613,282.0095712,6817.912511,1
1382,Hassan,98.08211448,7.788976193,98.82222395,628.1684012,18526.69801,3
1208,Chikkmagaluru,99.00684548,9.088256346,55.45922435,447.4885076,46366.31405,0
1738,Bangalore,96.84138788,15.63056437,75.02560472,278.1701299,15028.81074,1
1431,Hassan,91.0482585,0.670286147,84.11221807,843.9065173,32627.95897,6
1388,Hassan,95.22992277,15.67637122,62.28304501,694.6259421,45834.92312,8
1559,Bangalore,95.72634109,13.32684231,98.45561381,110.9375655,26964.9262,5
1223,Hassan,92.8185973,4.828531083,67.45108644,551.6782144,25082.54898,9
1002,Mysore,99.91295807,10.49479452,96.61778058,344.1760334,11347.87774,9
1371,Belgaum,93.35627957,0.985813413,79.86777152,923.601037,49127.52376,4
1686,Mandy,92.10254769,7.591773407,50.20397163,753.0227651,12950.13245,9
1445,Mysore,91.10136029,3.480849582,65.5556069,650.4532273,26665.59906,6
1610,Mysore,93.78501261,0.44600772,51.07743224,180.1486731,12709.82345,8
1115,Bangalore,96.92618692,7.141789955,69.0737865,937.5813233,20677.25686,1
1269,Bangalore,92.31417093,14.52224835,96.62670157,229.7811199,44780.39666,5
1446,Mandy,97.69544217,18.42043735,88.95085102,505.6719764,33949.4323,2
1367,Belgaum,91.35401268,13.24527026,81.00660654,712.937414,5442.991171,9
1252,Chikkmagaluru,94.40467931,8.039402563,76.9276022,545.292111,48504.31113,9
1316,Mysore,97.0237374,19.98992225,68.62909616,894.2230323,40275.83726,3
1414,Hassan,91.35309403,5.658870162,60.57698516,851.8071359,49889.11924,4
1094,Belgaum,95.9784221,3.742628654,53.12624589,221.8310648,39329.00169,4
1784,Mysore,97.98952512,9.273645385,59.50733334,655.8726342,39418.4146,9
1891,Chikkmagaluru,95.95548896,10.09822831,67.57600414,146.9828353,36472.046,7
1023,Hassan,95.11463924,7.096467601,75.99955583,748.5197555,24046.0745,4
1627,Mysore,98.38299553,13.90998158,60.22019478,762.4188283,19172.53605,1
1662,Hubli,99.8542035,3.677288239,98.71642953,410.0420347,28633.41941,1
1849,Mandy,91.81312952,10.2067952,53.84250734,807.9344356,13020.6906,0
1049,Belgaum,96.91346341,10.00253917,54.73959018,687.4322058,37509.40161,1
1501,Mandy,90.80657554,16.47572845,84.1301181,553.6456554,49879.36085,0
1717,Bangalore,90.42841024,18.53936398,87.75307891,509.7452987,32042.05261,2
1497,Mysore,92.8081897,13.26531747,98.62257345,198.2264544,43540.5887,4
1334,Hassan,99.70919789,6.107431807,76.52221107,577.9935814,12754.79456,2
1078,Hassan,95.52195651,13.7922204,58.29669641,240.4899567,42128.17025,6
1581,Belgaum,92.68271344,5.027422585,96.89644774,690.4274164,45834.50322,9
1026,Belgaum,91.32586096,19.33088781,99.01171967,635.2425696,42749.04032,1
1270,Mandy,99.20183403,16.44724238,96.17569538,361.4777983,33226.67911,4
1561,Hassan,93.62366582,8.623805109,93.58280893,322.2991717,46687.10248,2
1803,Hassan,93.0669727,15.68687034,53.87870523,528.4562424,48266.01514,1
1246,Hassan,98.57963432,8.173112907,92.74365579,561.2391227,41691.36406,3
1775,Mysore,96.04402832,1.492203176,97.66134495,818.1327846,29620.15859,8
1590,Hassan,91.68636112,14.13537746,77.61572389,373.5622001,42588.45873,8
1386,Bangalore,94.21510532,8.092276661,88.6293907,463.0803718,21737.33175,5
1701,Hassan,99.28231068,18.60639634,83.04478203,408.9658059,20596.61407,6
1558,Bangalore,99.01203575,6.131224287,64.40290616,454.7051235,20655.83487,0
1972,Mysore,90.70109793,16.86665643,79.37599047,610.3871572,13964.82061,2
1360,Belgaum,92.68613193,13.6087569,94.46867259,601.7240115,33032.51886,1
1865,Bangalore,91.54539398,17.06649232,74.81926403,425.2081014,34766.51688,8
1983,Mysore,95.33811714,5.837637542,79.50726714,642.1917557,43683.78282,9
1487,Hassan,97.49983317,9.226908066,76.57318625,654.4402141,36252.98355,7
1351,Mysore,92.95543211,16.46258022,64.12024387,574.2080486,40097.1714,2
1700,Hassan,97.57996077,12.87637638,82.18315542,507.1255366,35997.44524,9
1927,Mandy,96.68715573,7.19843799,75.47350182,170.1429538,36367.04784,7
1255,Mysore,97.28222209,10.23991251,61.62729974,587.1412428,20324.67977,9
1221,Belgaum,99.48243713,19.92196189,94.76890762,741.4299914,48464.81486,7
1883,Bangalore,94.24611861,14.83695991,97.5022897,293.7944303,33745.58881,7
1752,Mandy,93.42568025,12.29045306,52.76863276,800.0516494,31421.14353,3
1780,Belgaum,96.83847208,16.55822761,81.11743784,627.7872568,43124.75208,6
1000,Hubli,98.07557141,8.840606775,70.75228451,313.7688626,23943.0222,9
1545,Hassan,91.91445292,19.00128009,76.29771551,246.6561452,9331.362311,7
1445,Bangalore,98.46799601,11.04042457,68.69148629,320.8613062,15804.61583,9
1078,Belgaum,90.57852491,6.537442993,73.71792418,783.1774882,41364.12609,4
1235,Bangalore,90.06393752,1.720399551,66.17169669,325.460687,37931.64729,8
1333,Hubli,91.58427149,7.513904385,55.88016389,714.9013467,10273.49529,8
1888,Chikkmagaluru,99.78667187,11.37276754,65.10163183,591.2348716,8134.37256,2
1348,Hassan,95.23565378,14.06496277,83.51661318,592.1610033,32985.77874,2
1097,Hassan,90.46567412,17.50233386,52.51907613,867.3393896,47239.17126,7
1081,Mysore,99.97175684,18.87921671,69.13661931,887.2544092,12871.43076,6
1501,Hassan,97.44911255,2.049076924,52.11495835,583.2180556,29705.99718,8
1966,Hassan,98.38005076,12.01809972,67.81331343,158.7615145,41538.53495,1
1476,Belgaum,92.12940526,13.33179298,54.38058458,245.0661731,28791.16925,1
1926,Mandy,91.05449434,3.44127634,66.98200487,953.8007094,20800.68822,6
1703,Hassan,95.15084943,10.91201361,91.90438473,221.21892,40575.78997,7
1764,Hassan,97.72175684,6.696672712,80.67043508,851.8165961,39705.16768,2
1920,Hubli,96.37780652,1.54834664,84.11472121,586.366125,42371.84265,0
1549,Mandy,96.31059332,1.317319823,75.19000639,202.6110801,47529.58465,9
1013,Hubli,97.57096084,15.18425961,96.11908507,927.5533356,11778.40013,6
1391,Bangalore,92.27020826,12.30910904,77.05793191,935.2944835,20335.13669,5
1346,Bangalore,96.61519282,14.30243356,55.21470441,653.8253567,49369.42914,0
1309,Hassan,93.92110669,13.70556309,96.65515303,449.97404,31754.13148,8
1385,Hassan,90.69753485,2.686245996,56.6531684,646.7488994,35155.84714,5
1208,Mysore,92.02142606,3.03130513,99.95851709,664.9841219,44784.28647,4
1356,Bangalore,97.94003739,5.049674484,71.76921309,659.9244339,36096.98462,2
1973,Belgaum,98.95930698,7.982011739,53.67427335,760.067474,35745.51375,8
1600,Hassan,92.82821812,18.7835245,93.20510527,160.4300068,9702.634606,6
1567,Belgaum,91.90360938,13.47784723,54.64414507,192.2770131,27807.84165,3
1093,Hassan,90.26724504,5.103438689,58.72161605,354.500687,35293.70455,0
1092,Belgaum,99.47697389,1.119682037,70.8673526,414.7229785,41328.12827,3
1339,Chikkmagaluru,96.83854925,13.68447862,83.80931355,674.2274274,23595.71435,2
1596,Belgaum,99.57030105,12.50636942,56.05700082,254.6875506,10559.07739,5
1444,Mandy,98.63849183,13.51526837,81.1312592,586.9263314,21462.15313,0
1756,Bangalore,93.40466593,5.223593081,89.0193191,266.8055739,24338.09081,3
1021,Hassan,91.12683046,10.33926434,56.17480521,419.9376718,38795.40308,0
1290,Bangalore,94.99056795,7.234056028,82.3785306,941.9491402,5890.140577,0
1484,Mandy,90.26813798,16.35397878,97.94379408,906.1294478,22360.90204,5
1783,Mandy,91.49916628,1.387933242,98.36975181,957.7935376,25154.76273,5
1305,Belgaum,92.33432629,5.508835789,58.08313019,632.2775147,29755.20181,8
1633,Hubli,96.65646596,12.05907488,87.98520433,551.1701918,48649.9772,6
1127,Hubli,95.09877474,4.104475541,92.33162174,864.0233438,38327.09281,5
1624,Mandy,93.02419556,13.45426872,94.4481619,171.6983899,15009.31678,2
1938,Hubli,95.64768399,2.735450064,66.18407093,980.6045018,33514.80393,2
1272,Hassan,91.25202649,0.456245837,63.50592247,516.1351188,20575.76232,4
1847,Mysore,97.55708127,17.26989066,52.39305326,708.2077142,41513.65583,5
1441,Chikkmagaluru,97.12035139,6.668888028,69.97358904,755.6229243,12698.13768,5
1502,Belgaum,92.16502676,3.136979661,56.19782245,665.9558625,11502.63895,7
1129,Mysore,96.06391556,3.454180515,89.31286576,902.3726434,9562.724526,7
1131,Hubli,95.03302604,17.71790788,57.14832859,359.3451597,29484.71078,0
1596,Belgaum,90.60816312,13.08862812,90.94526749,579.0773564,10546.47807,2
1934,Mysore,92.78153917,19.12692533,55.38067807,487.2747967,6878.912206,4
1481,Bangalore,99.99482704,16.00080647,74.03077396,733.7159419,19960.52184,8
1861,Hubli,90.99535661,15.3508537,69.2317129,455.6036554,40917.49624,3
1389,Mysore,95.06411307,9.996413192,80.07718923,903.5742137,12023.32146,4
1592,Hassan,98.49333755,16.41609797,75.93859283,541.3871221,21105.06193,0
1998,Bangalore,93.00651873,8.253050769,79.93132631,582.4072962,24608.21155,6
1984,Hubli,92.60708639,16.54000994,50.04818426,544.0539411,44418.65641,1
1324,Chikkmagaluru,98.90793052,15.15482583,56.37518087,660.3725772,26436.35123,0
1068,Mandy,93.04829947,13.56877251,75.85600924,559.3613639,28037.99357,1
1659,Hubli,96.51493311,6.594323719,61.48330518,943.6762888,16458.11402,7
1447,Hassan,97.40312984,12.61423275,53.81585773,218.0101672,35084.43388,0
1527,Chikkmagaluru,97.88617749,10.1357525,60.88505423,112.084614,6154.807795,0
1818,Chikkmagaluru,99.94759637,9.230857339,88.99297791,569.6076978,48399.79552,0
1616,Chikkmagaluru,98.0319207,19.80492667,77.08470465,788.1677326,27415.41275,1
1164,Belgaum,96.57012157,10.0879566,59.50384421,683.3762012,7781.596339,0
1487,Belgaum,98.95463558,0.639724108,50.7989186,966.4607363,30162.67007,1
1712,Mandy,99.05744636,12.52935738,67.87977968,264.0493095,28129.19756,6
1708,Chikkmagaluru,99.73166458,14.5602169,67.87347959,724.5843104,15831.61203,0
1425,Mandy,97.76465264,17.70367739,86.75626043,834.2810664,14396.43256,9
1696,Bangalore,91.94927331,12.65369453,95.97180907,920.8575629,17184.46246,1
1833,Chikkmagaluru,97.09806089,0.389142344,68.60070295,575.6963148,10837.94044,2
1264,Mysore,90.75128442,2.394886716,84.40663405,426.7957314,28914.00808,1
1874,Chikkmagaluru,93.17962928,3.224800983,81.74527688,959.8251095,44552.11881,2
1611,Belgaum,91.1580751,4.225227061,71.10401422,812.3240106,46540.74155,6
1341,Belgaum,99.49942607,15.99553794,53.29450402,523.7595413,47884.4178,1
1831,Mysore,93.38754112,6.195201,73.67322506,686.049453,32016.83875,2
1725,Mysore,97.13215646,6.247246455,67.70692778,350.7191925,32969.70753,5
1277,Hubli,95.71318436,15.11174882,77.50971929,653.3576865,18973.25399,3
1673,Bangalore,91.07511413,8.24873149,56.26985392,586.026734,44840.55071,0
1438,Bangalore,95.61344448,1.292790639,86.21199015,135.3027916,26966.5493,7
1156,Bangalore,96.61023543,11.70252892,89.38752169,879.1730491,17568.88823,6
1421,Hassan,98.81517257,2.60135373,69.42308208,541.1730241,48455.05373,7
1250,Belgaum,90.70085642,11.4332856,58.76379304,531.7629169,36742.01656,8
1877,Bangalore,92.95633985,15.59276215,81.17890056,355.0868762,25909.31511,8
1608,Hubli,96.92340944,18.58979275,97.79059838,276.7488407,8088.657513,2
1529,Hubli,90.34331636,1.341052139,85.02515847,362.2346407,11307.27261,8
1326,Bangalore,92.03553456,6.079331675,56.1741117,684.9824514,13841.45115,5
1960,Mysore,92.18670396,13.04927966,69.86100491,187.8843081,45627.83411,9
1894,Hubli,96.69326413,6.309060057,95.76844236,399.5779365,48721.49552,9
1096,Mandy,92.85960679,9.020512224,81.72113088,980.8662729,17014.04351,1
1512,Mysore,95.99595662,0.401817251,57.35760981,344.3757181,27424.17567,0
1215,Mandy,99.65348447,13.86996012,86.22960999,969.9895137,40634.83914,3
1131,Belgaum,97.93242982,17.66560263,67.67593945,194.3296909,22308.68844,8
1259,Hassan,93.32902805,19.53719296,74.47671961,814.5866353,27156.97767,1
1124,Hubli,94.72399969,16.61066698,70.75232804,495.7643547,44943.05843,0
1081,Mysore,92.00673902,0.635525248,86.28483019,275.3352447,14337.99742,1
1282,Mandy,90.1572001,13.03707936,60.89530663,808.6802416,49723.36085,6
1682,Bangalore,92.89715398,9.913184926,69.41848899,106.2827123,25533.77801,4
1058,Mandy,93.69408611,18.75790986,87.22728592,412.4261862,16623.63296,4
1543,Mandy,95.64367173,18.04277729,85.23913968,644.371599,45162.22651,9
1160,Belgaum,99.44066649,19.76092349,60.08721384,307.8732213,8442.68079,3
1283,Chikkmagaluru,99.47852073,17.23868449,67.53319696,399.280056,33904.36496,0
1105,Chikkmagaluru,90.70098299,10.93784268,50.71820124,182.3080278,7776.014392,7
1104,Bangalore,96.1464568,14.29801031,76.50862599,867.8910952,47578.66734,0
1438,Belgaum,90.42352651,19.29354473,64.04707011,479.9497104,33787.37376,9
1227,Belgaum,96.48081075,11.56233456,50.59329583,230.7656231,22908.67741,2
1699,Belgaum,91.17703062,16.79958374,71.23525032,279.1846103,24098.13701,1
1581,Belgaum,99.46402825,18.84419752,96.34348558,347.6502095,12431.14571,1
